M(z=0.0) M/M0(z=0.27) M/M0(z=0.62) M/M0(z=1.0) M/M0(z=1.74) M/M0(z=2.48) M/M0(z=3.98) M/M0(z=5.49) res_star M_star ExpFit
11.476402 -0.11850929 -0.15791225 -0.20776844 -0.2642212 -0.45436 -0.6692686 -1.2725763 -0.066129684 9.312217 9.378346
11.450509 -0.023125648 -0.040362358 -0.19852638 -0.2936573 -0.76883316 -1.1866655 -1.4592581 -0.021362305 9.32159 9.342953
11.45626 0.033366203 -0.11993027 -0.15018272 -0.4051094 -0.45908546 -0.9418249 -1.1594152 0.21049309 9.561335 9.3508415
11.463725 -0.01115036 -0.04109192 -0.10290623 -0.26480103 -0.3635788 -0.80467033 -1.2780838 0.14788818 9.508945 9.361057
11.442774 -0.041122437 -0.26274014 -0.46487713 -0.51733303 -1.167119 -1.7135773 -2.1339893 0.0026779175 9.334995 9.332317
11.478698 -0.014268875 -0.040999413 -0.16717434 -0.25042152 -0.33463478 -0.65415955 -0.85322094 0.32974243 9.71121 9.381468
11.470795 -0.04483223 -0.034851074 -0.10297966 -0.63532066 -0.6928129 -0.9536171 -1.2269983 -0.09893417 9.271774 9.370708
11.418384 -0.32892036 -0.49389267 -0.61257553 -0.54292583 -0.67497635 -0.9165058 -1.196804 0.10430431 9.402899 9.298594
11.405243 0.017635345 -0.2795992 -0.39871693 -0.4702978 -0.5738745 -0.68575287 -0.9910927 -0.11473656 9.16557 9.280307
11.443333 -0.027338028 -0.10569191 0.014391899 -0.42654514 -0.78449726 -1.3494997 -1.889761 0.21065998 9.543747 9.333087
11.435358 -0.06211567 -0.105314255 -0.16847706 -0.4444132 -0.7230749 -1.0973959 -1.2707434 0.087038994 9.409133 9.322094
11.46917 -0.041505814 -0.07523346 -0.11307716 -0.19481468 -0.48870564 -0.70258045 -1.3657827 -0.022066116 9.346426 9.368492
11.481179 -0.020227432 0.011140823 -0.1512289 -0.28679752 -0.3970337 -0.6281166 -0.75347614 0.07507992 9.459921 9.384841
11.435688 -0.34262085 -0.38413906 -0.42965508 -0.6395178 -0.9063816 -1.0261831 -1.4767008 -0.414773 8.907777 9.32255
11.414477 0.063456535 -0.121993065 -0.23037052 -0.3822508 -0.7557516 -1.2851095 -1.4393234 0.3525114 9.6456785 9.293167
11.467045 -0.15129948 -0.20967102 -0.16040039 -0.48143768 -0.6121645 -0.9005413 -1.1404724 -0.30737114 9.058222 9.365593
11.461367 -0.00865078 -0.08038807 -0.16842365 -0.23584557 -0.41150665 -0.909194 -1.1161251 -0.014362335 9.343471 9.357833
11.411892 -0.14938354 -0.30193996 -0.33454895 -0.5038786 -0.6002636 -0.96942425 -1.3018627 -0.34497833 8.944592 9.289571
11.454878 -0.023553848 -0.06276131 -0.14966583 -0.29101562 -0.4987545 -0.92248154 -1.1441345 0.071834564 9.420782 9.348948
11.440751 -0.04542637 -0.050318718 -0.29798126 -0.652236 -1.0896826 -1.3405256 -2.0277576 -0.10612583 9.223407 9.329533
11.449214 -0.04130745 -0.045664787 -0.21652985 -0.24830341 -0.6362009 -0.9560747 -1.2574263 0.038049698 9.379225 9.341175
11.461574 -0.014084816 -0.053764343 -0.08405876 -0.2662344 -0.37895298 -0.7714548 -1.3423367 0.04895878 9.407075 9.358116
11.452716 -0.06273079 -0.06933403 -0.01307106 -0.5499821 -0.74815655 -1.375289 -1.6173878 -0.005993843 9.339989 9.345983
11.448983 -0.0038366318 -0.021767616 -0.07413578 -0.40274525 -0.71147823 -1.282321 -1.5096502 0.25801182 9.598868 9.340857
11.449676 -0.056385994 -0.07042503 -0.21049213 -0.47685528 -0.65135384 -0.9942379 -1.1861038 -0.00024414062 9.341564 9.341808
11.43247 0.04794979 -0.39211082 -0.50815773 -0.77959347 -0.827343 -1.2448788 -1.5071478 -0.3342266 8.98388 9.318107
11.481592 -0.01843357 -0.041838646 -0.05937481 -0.54485226 -0.5481005 -1.0680199 -1.5106907 0.0059452057 9.391348 9.385403
11.463279 -0.03260231 -0.06690979 -0.21163177 -0.28476524 -0.42957115 -0.5616722 -1.175353 0.33947563 9.6999235 9.360448
11.422369 -0.073420525 -0.09171867 -0.14281273 -0.43857288 -0.60431385 -0.9181385 -1.0358372 -0.1270752 9.17705 9.304125
11.433355 -0.39960098 -0.4253559 -0.5425978 -0.6468773 -0.7106371 -1.3605509 -1.8553486 -0.30016708 9.019162 9.319329
11.458073 -0.039650917 -0.08765316 -0.08116531 -0.32153225 -0.48669052 -0.78660107 -0.9869909 0.0028820038 9.356207 9.353325
11.416837 -0.007993698 -0.048978806 -0.10309982 -0.24071503 -0.3388672 -0.62864685 -1.1952572 0.5494528 9.845899 9.296446
11.408492 -0.039992332 -0.031962395 -0.10765648 -0.5293894 -0.64905834 -0.77064896 -1.4218531 0.12959766 9.414434 9.284837
11.405538 -0.059597015 -0.2232647 -0.26812267 -0.21208286 -0.8147831 -1.3933887 -1.8477964 -0.009799004 9.270919 9.280718
11.430472 -0.027495384 -0.07306194 -0.13347721 -0.4229145 -0.480752 -0.7438345 -1.3946896 -0.10220909 9.213136 9.315345
11.472751 -0.3912468 -0.4636736 -0.55400467 -0.63589287 -0.8089037 -1.5409508 -2.0353622 -0.33556843 9.037806 9.373374
11.4725485 -0.123957634 -0.1771698 -0.22258377 -0.3391199 -0.46322632 -1.209794 -1.5741491 -0.32633018 9.046768 9.373098
11.481048 -0.008364677 -0.005747795 0.0349741 -0.14811611 -0.19219589 -0.4142847 -0.66926575 0.31530762 9.69997 9.384663
11.409194 0.048443794 -0.2178564 -0.24749565 -0.6104746 -0.70889664 -1.6809301 -2.1552582 -0.043096542 9.242718 9.285814
11.43545 -0.037178993 -0.013421059 -0.30973148 -0.5190592 -0.5243597 -1.1826286 -1.395546 0.03052044 9.352741 9.322221
11.489545 0.02659893 -0.03834629 -0.072478294 -0.097185135 -0.104925156 -0.39462662 -0.6432619 0.68915653 10.085345 9.396189
11.454158 -0.12231827 -0.121064186 -0.12923717 -0.4466486 -0.5874386 -0.8271446 -1.2947035 -0.3081751 9.039785 9.34796
11.454702 -0.036509514 -0.047146797 -0.11167717 -0.2380085 -0.39515305 -0.7455311 -1.36695 0.018372536 9.367079 9.348706
11.463691 -0.00037765503 -0.10490036 -0.2240181 -0.23414612 -0.8486328 -1.1104021 -1.9214373 -0.097296715 9.263714 9.361011
11.439972 -0.025263786 -0.046661377 -0.14151669 -0.16207218 -0.47514915 -1.099494 -1.5743399 -0.08335686 9.245101 9.328458
11.476035 -0.048371315 -0.07557392 -0.11691666 -0.13777542 -0.45242882 -0.6176796 -0.9721174 0.23998451 9.617831 9.377847
11.435138 -0.006747246 -0.073513985 -0.24738407 -0.43107986 -0.6165514 -1.0390692 -1.482789 -0.2677908 9.054 9.321791
11.428092 -0.0036125183 -0.083301544 -0.16643047 -0.2806368 -0.5004034 -0.95734787 -1.2994661 0.07264042 9.384692 9.312052
11.400183 0.045716286 -0.18959808 -0.24985504 -0.38272285 -0.5562544 -0.8763752 -1.3662434 0.18020153 9.453444 9.273242
11.443638 -0.034833908 -0.067759514 -0.13384819 -0.15145874 -0.54987144 -1.1606302 -2.1017933 0.07199669 9.405504 9.333508
11.466311 -0.027666092 -0.060224533 -0.1200552 -0.20208645 -0.44607735 -1.0003252 -1.2334814 0.033590317 9.398181 9.364591
11.451623 -0.3240757 -0.3226261 -0.44905186 -0.6111431 -0.6227665 -1.454298 -1.8938818 -0.55761147 8.786871 9.344482
11.453982 -0.03557968 -0.07329559 -0.1221199 -0.34925938 -0.39845848 -1.052331 -1.8145323 -0.13184261 9.215877 9.347719
11.469305 -0.023281097 -0.045258522 -0.14799309 -0.29521942 -0.46081543 -0.55650234 -1.10573 0.06236744 9.431045 9.368677
11.465833 0.029100418 -0.029833794 -0.07505417 -0.2934904 -0.37167835 -0.6011553 -1.115879 0.5199976 9.883935 9.363937
11.443045 -0.031056404 -0.103731155 -0.19429016 -0.33546543 -0.666564 -1.1502542 -1.3779125 0.15095139 9.483642 9.33269
11.411834 -0.065668106 -0.112098694 -0.05536747 -0.6312771 -0.65641785 -1.2252159 -1.5077896 -0.19614792 9.093342 9.28949
11.433576 -0.049429893 -0.105404854 -0.15106392 -0.35518837 -0.48683834 -1.2696457 -1.6711969 0.040729523 9.360363 9.3196335
11.427103 -0.058325768 -0.072818756 -0.18421936 -0.26071358 -0.4328556 -1.130763 -1.4058208 -0.05168724 9.258996 9.310683
11.449037 -0.24315357 -0.284935 -0.34774208 -0.43859196 -0.66304874 -0.9179621 -1.4019022 -0.1534729 9.187457 9.34093
11.414439 0.020625114 -0.31916046 -0.3876276 -0.49424934 -0.47418785 -1.0403938 -1.5023699 0.011007309 9.304122 9.293115
11.434715 -0.07322216 -0.34573936 -0.57553005 -0.8377247 -1.0408602 -1.193778 -1.5171757 -0.40166664 8.91954 9.321207
11.474429 -0.014931679 -0.0529871 -0.09821415 -0.2039156 -0.28020668 -0.832921 -0.94704723 0.09719467 9.472855 9.37566
11.45479 -0.04938984 -0.07996464 -0.08860588 -0.443079 -0.505126 -0.9525986 -1.3931112 0.011795998 9.360622 9.348826
11.4701185 -0.014243126 -0.07727337 -0.13348961 -0.2588892 -0.32630634 -0.6231947 -0.9990368 0.15333652 9.523123 9.369786
11.432359 -0.054697037 -0.05283737 -0.10353184 -0.42480087 -0.5785961 -1.1639137 -1.6804657 -0.084916115 9.233037 9.317953
11.44272 -0.05647564 -0.10128498 -0.13126945 -0.49756718 -0.6302452 -1.0177336 -1.2610064 -0.101260185 9.230984 9.332244
11.453121 0.01730156 -0.17548466 -0.4635563 -0.77952576 -0.86622906 -1.5636501 -1.8494844 -0.34918213 8.997356 9.346539
11.465764 -0.029801369 -0.06256962 -0.080444336 -0.25025558 -0.68562126 -0.947525 -1.158454 -0.06519699 9.298647 9.363844
11.412221 0.0066013336 -0.23643208 -0.44137287 -0.46916962 -0.8461237 -1.0479975 -1.8098307 -0.37343693 8.916592 9.290029
11.429135 -0.3209715 -0.3908291 -0.44549465 -0.55883217 -0.7947569 -1.2293901 -1.4450798 -0.5121536 8.801342 9.313496
11.455456 -0.06097603 -0.084801674 -0.09989166 -0.38004017 -0.4223032 -1.1362467 -1.4677877 -0.007341385 9.342398 9.349739
11.437479 -0.015979767 -0.0969553 -0.19044685 -0.33804798 -0.6344929 -1.1144543 -1.820365 0.020328522 9.345349 9.325021
11.444537 -0.014492035 -0.05159092 -0.15955544 -0.47561646 -0.82334137 -1.0758028 -1.5635242 0.11688614 9.451631 9.334744
11.469237 -0.16970253 -0.2024374 -0.14123058 -0.7235813 -1.2698078 -2.044814 -2.1909428 -0.26786995 9.100715 9.368585
11.452311 -0.14831257 -0.23088074 -0.20544815 -0.738287 -0.8991585 -1.1844044 -1.929102 -0.15126896 9.194157 9.345426
11.449108 -0.12286568 -0.1350317 -0.37791252 -0.53308105 -0.5828638 -1.2525282 -1.717124 0.076992035 9.418021 9.341029
11.459862 -0.029723167 -0.07061005 -0.019165039 -0.29004574 -0.647233 -0.77168465 -1.4038544 -0.004878998 9.350895 9.355774
11.45922 -0.025662422 -0.08139038 -0.13293076 -0.26267242 -0.2932396 -0.7244673 -1.2674322 0.15471649 9.509611 9.354895
11.430231 -0.060300827 -0.0543108 -0.26561642 -0.33664036 -0.75126743 -1.442563 -1.6517496 -0.18020439 9.134808 9.315012
11.439972 -0.004705429 -0.05290699 -0.14914608 -0.2548523 -0.31305885 -0.87143993 -1.4234734 0.012825012 9.341283 9.328458
11.450756 -0.0138607025 -0.24680519 -0.36673355 -0.4927578 -0.58799267 -1.7803507 -1.6697855 -0.17333317 9.169959 9.343292
11.403076 -0.047556877 -0.089606285 -0.106105804 -0.33652687 -0.48264694 -0.9711971 -1.5605097 -0.031433105 9.24585 9.277283
11.429563 -0.04601574 -0.039292336 -0.1138649 -0.4316349 -0.7291651 -1.2049942 -1.9778166 0.09422016 9.408307 9.314087
11.417792 -0.04157734 -0.10646343 -0.17935848 -0.38971424 -0.41259766 -1.1995249 -1.5905685 0.108831406 9.406605 9.297773
11.467998 -0.0075645447 -0.015616417 -0.08851814 -0.18473053 -0.45183563 -0.6389189 -1.5645771 0.37392712 9.74082 9.366893
11.434477 -0.015369415 -0.14334488 -0.14051723 -0.4238367 -0.50051975 -0.93212795 -1.4832449 -0.20937538 9.111503 9.320878
11.461522 -0.014141083 -0.10100746 -0.10196686 -0.3243618 -0.5604162 -0.9632778 -1.1998606 0.06327152 9.421317 9.358046
11.457516 -0.09892273 -0.07207203 -0.37279415 -0.4516306 -0.6251173 -1.3681335 -1.8012085 -0.028642654 9.323919 9.352562
11.442161 -0.10270977 -0.07593346 -0.34420204 -0.7717552 -0.84101963 -1.34552 -1.9265051 -0.007669449 9.323804 9.331473
11.464755 -0.20476532 -0.2582817 -0.2887993 -0.6805706 -0.8729763 -1.062707 -1.629427 -0.29468346 9.067781 9.362465
11.448468 -0.23631763 -0.2848463 -0.38471413 -0.5198364 -1.2848806 -1.4022303 -1.7999458 -0.34187508 8.998275 9.34015
11.439482 -0.0024223328 -0.00971508 -0.07670784 -0.2580309 -0.4281597 -1.2548189 -1.9103231 0.03209877 9.359881 9.327783
11.420058 0.01163578 -0.09589481 -0.11017132 -0.27667713 -0.6942291 -1.3824387 -1.7308578 0.12289333 9.423812 9.300919
11.417468 -0.0050344467 -0.10613918 -0.12902737 -0.352293 -0.384964 -0.8282547 -1.1750994 0.18361568 9.48094 9.297324
11.464994 0.01458168 -0.042814255 -0.09559727 -0.17799568 -0.22627163 -0.76310635 -0.94599915 0.30960178 9.672394 9.362792
11.45535 -0.0389719 -0.12446594 -0.18776703 -0.25797653 -0.25981998 -1.2697086 -1.6973095 0.16949081 9.519085 9.349594
11.453315 -0.11698532 -0.044841766 -0.25445366 -0.512434 -0.6796856 -0.96291256 -1.258646 -0.23503399 9.11177 9.346804
11.440932 -0.053028107 -0.10345268 -0.15675545 -0.37489796 -0.5241785 -1.1241255 -1.4336691 0.28446198 9.614243 9.329781
11.470101 -0.011177063 -0.03959179 -0.10192299 -0.20036507 -0.39632702 -0.90919113 -1.8283653 0.08115864 9.450921 9.369762
11.4139385 0.061912537 -0.08776665 -0.56644726 -0.8475704 -0.88330555 -1.3327665 -1.9106474 -0.19215965 9.100258 9.292418
11.46883 -0.035604477 -0.051763535 -0.06464958 -0.2150898 -0.3409481 -1.0130424 -1.3339348 0.2787838 9.646812 9.368029
11.413572 -0.018206596 -0.079297066 -0.11509228 -0.17352581 -0.5211477 -1.0721827 -1.8713188 0.1831522 9.47506 9.291908
11.427551 0.006061554 -0.0116147995 -0.1045742 -0.6356354 -0.6496525 -1.0709534 -1.4312325 0.47230244 9.783607 9.311304
11.442341 -0.13953495 -0.1860733 -0.21962261 -0.3788023 -0.51773167 -0.93437195 -1.1637831 0.11181164 9.443534 9.331722
11.454141 -0.03182888 -0.078409195 -0.108267784 -0.18186188 -0.38192844 -0.96861076 -1.1623697 -0.031214714 9.316721 9.347936
11.464069 -0.06338978 -0.052293777 -0.24260998 -0.4094696 -0.52756023 -0.7137718 -1.1063738 0.16683865 9.528367 9.361528
11.420893 -0.051688194 -0.1449995 -0.1295557 -0.30329132 -0.4739294 -1.1170435 -1.2911539 -0.007929802 9.2941475 9.302077
11.455088 -0.0008239746 -0.06808376 -0.15927887 -0.27548313 -0.57446957 -0.92460155 -1.244442 0.040514946 9.38975 9.349235
11.425437 -0.016106606 -0.10305405 -0.10227013 -0.47886944 -0.76671124 -1.0651188 -1.5850296 -0.024953842 9.283422 9.308376
11.426168 -0.05246067 0.008363724 -0.3863554 -0.8267832 -0.92618275 -1.2066936 -1.5246239 -0.272748 9.036641 9.309389
11.445845 -0.11887264 -0.17313957 -0.25028324 -0.6290827 -0.9080572 -1.1576614 -1.7786522 -0.24833107 9.088212 9.336543
11.432415 -0.04222679 -0.07436848 -0.18804932 -0.31871796 -0.9367161 -1.1517572 -1.7884054 0.22777748 9.545808 9.31803
11.423369 0.04028797 -0.27127838 -0.33090782 -0.62584305 -0.76596165 -0.97038937 -1.3471985 -0.30058765 9.004925 9.305512
11.45647 -0.28446293 -0.33579254 -0.3636446 -0.83491516 -1.1853399 -1.7244854 -1.8466549 -0.4418621 8.9092655 9.351128
11.413823 0.043640137 -0.2793665 -0.448946 -0.51897335 -0.6166954 -1.13976 -1.6214237 -0.12084293 9.171415 9.292258
11.430899 -0.022270203 -0.07612896 -0.053613663 -0.47400284 -0.6705103 -0.97214794 -1.0223675 0.39541912 9.711353 9.315934
11.423445 -0.032280922 -0.08566666 -0.14567661 -0.18953514 -0.4664936 -1.150713 -1.471096 0.024730682 9.330347 9.305616
11.458091 -0.023448944 -0.08459473 -0.11524677 -0.21813011 -0.36221027 -0.70390415 -0.9844837 0.09141159 9.44476 9.353349
11.445039 -0.04360485 -0.043585777 -0.059513092 -0.22755718 -0.56501293 -0.9097204 -1.6306448 0.22943878 9.564874 9.335435
11.459983 -0.066248894 -0.099598885 -0.14151764 -0.1529932 -0.67065525 -0.76258373 -1.3167458 0.17706966 9.53301 9.35594
11.437261 -0.022149086 -0.22939205 -0.18254662 -0.5742235 -0.8359947 -1.5757322 -1.741972 -0.38257313 8.942146 9.324719
11.437662 -0.007375717 -0.10389614 -0.14750195 -0.29102516 -0.45308876 -0.7135267 -0.84435177 0.068348885 9.393622 9.3252735
11.462297 -0.034317017 -0.030510902 -0.15849781 -0.2724409 -0.2936659 -1.0830059 -1.3183422 0.3022833 9.661389 9.359106
11.45729 -0.02125454 -0.058939934 -0.11143875 -0.2471056 -0.28414154 -1.1095734 -1.3891573 0.26969814 9.621951 9.352253
11.44263 -0.042844772 -0.09160614 -0.13237572 -0.51695156 -0.7582598 -1.4847422 -1.7808456 -0.23632908 9.09579 9.332119
11.440733 -0.12260342 -0.15559578 -0.19602585 -0.2504902 -0.54754066 -1.1059952 -1.7899723 -0.2039423 9.125565 9.329507
11.480965 -0.028812408 -0.048439026 -0.037560463 -0.17208195 -0.18789482 -0.39121628 -0.7848711 0.45955563 9.844106 9.38455
11.459445 -0.0391016 -0.062394142 -0.11105633 -0.3256855 -0.41922188 -0.8089075 -1.4181757 0.03750515 9.392709 9.355204
11.463227 -0.2147541 0.07429981 -0.2381525 -0.62484455 -0.8910675 -1.0267525 -1.3164129 -0.30010414 9.060273 9.360377
11.416684 -0.05323887 -0.0016880035 -0.3764162 -0.66825485 -0.7424545 -0.9637041 -1.1287584 0.041324615 9.337559 9.296234
11.414901 -0.1037426 -0.34003162 -0.34506416 -0.67593575 -0.9620962 -1.5730524 -1.7870636 -0.48504257 8.808713 9.293756
11.431287 0.025740623 -0.110284805 -0.1836319 -0.2946005 -0.3416195 -0.8993311 -1.9171572 0.39389324 9.710364 9.316471
11.407887 -0.16982841 -0.22198582 -0.3708639 -0.8242407 -0.97068214 -1.313653 -1.6219816 -0.38736248 8.896631 9.283994
11.455052 -0.005358696 -0.03279686 -0.100878716 -0.21114254 -0.28247452 -0.5601387 -0.91409016 0.24550247 9.594689 9.349187
11.461124 0.0002593994 -0.056333542 -0.10428429 -0.17702484 -0.46652222 -0.8776083 -0.9876852 0.12772274 9.485225 9.357502
11.445093 -0.024143219 -0.12876797 -0.11165142 -0.597744 -0.7593813 -1.1358185 -1.5057602 0.0011672974 9.336677 9.335509
11.430657 -0.034870148 -0.08329964 -0.14871883 -0.302701 -0.43976402 -1.1064472 -1.4618979 -0.069417 9.246184 9.315601
11.463296 -0.027975082 -0.098381996 -0.10764408 -0.3505993 -0.4747553 -0.87769985 -1.3567705 0.24393272 9.6044035 9.360471
11.419868 -0.041872025 -0.09054947 -0.14833736 -0.49555588 -0.673316 -1.1098595 -1.7569971 0.31773853 9.618395 9.300656
11.454843 -0.023296356 -0.06264496 -0.107126236 -0.28872585 -0.40351486 -0.6534319 -1.1136808 0.07198143 9.42088 9.348899
11.442413 0.17486954 -0.026975632 -0.09945583 -0.28403282 -0.4170599 -0.63232994 -0.74201584 0.38741684 9.719237 9.3318205
11.4059105 -0.11585331 -0.18394089 -0.25304604 -0.32197 -0.51889515 -0.7849531 -1.1080589 -0.1774683 9.10377 9.281239
11.445093 -0.021328926 -0.07382202 -0.116641045 -0.3039446 -0.37123394 -0.8069048 -1.0612364 -0.13623047 9.199279 9.335509
11.444644 -0.044778824 -0.09022713 -0.09771347 -0.42550755 -0.4837389 -1.1263943 -1.2573767 -0.16625118 9.16864 9.334891
11.459654 0.02682209 0.6180315 -0.06396675 -0.21418 -0.5970278 -1.1800451 -1.4730148 0.30390644 9.659395 9.355489
11.433595 0.011425972 -0.110404015 -0.38713264 -0.6447544 -0.7424574 -1.013897 -1.3616362 -0.3507824 8.968878 9.31966
11.433944 -0.021297455 -0.07430172 -0.118463516 -0.36122417 -0.34688568 -0.7622595 -1.140645 0.24685001 9.566993 9.320143
11.4279995 -0.0077705383 -0.017211914 -0.090106964 -0.19557858 -0.6349554 -1.2055206 -1.447587 0.074370384 9.386294 9.311924
11.417238 -0.031363487 -0.14680481 -0.17484093 -0.4812498 -0.6410084 -0.9166212 -1.2264156 0.23944283 9.536448 9.297005
11.431639 0.051991463 -0.3836975 -0.4700241 -0.4539528 -1.1821804 -1.1530809 -2.0072155 -0.06695652 9.250001 9.316957
11.4593935 0.0035581589 -0.013924599 -0.12548828 -0.26982784 -0.30600166 -0.9567299 -1.4650955 0.123612404 9.478745 9.355133
11.406968 0.0624218 -0.32496738 -0.5455084 -0.7041874 -0.93336105 -1.187192 -1.9180222 -0.17188263 9.11083 9.282713
11.411176 -0.027545929 -0.102170944 -0.1639452 -0.22949505 -0.45312214 -0.83409405 -1.2562428 0.18547916 9.474053 9.288574
11.452011 -0.018232346 -0.03296089 -0.1760912 -0.27158165 -0.48191166 -0.7257128 -1.6159534 0.2933941 9.638409 9.345015
11.451428 -0.056324005 -0.0671587 -0.16494656 -0.36946964 -0.41957378 -0.8176298 -0.90888786 -0.03569889 9.308516 9.344214
11.403214 0.0769577 -0.24933243 -0.2821207 -0.6012516 -0.95858765 -1.0996132 -1.4826651 -0.18484306 9.092633 9.277476
11.404534 -0.17325592 -0.23138618 -0.15937233 -0.51326275 -0.7109623 -0.95954895 -1.5878487 -0.20264816 9.076671 9.279319
11.430453 -0.021707535 -0.078495026 -0.15569973 -0.2289772 -0.7407427 -1.4266424 -1.9563427 -0.09067154 9.2246475 9.315319
11.444662 0.012313843 -0.048934937 -0.056962013 -0.3005638 -0.40289402 -0.7622595 -1.130271 0.22797108 9.562887 9.334916
11.426318 0.023978233 -0.13785172 -0.19816017 -0.29123974 -0.5238972 -0.77455425 -0.9728098 -0.15362072 9.155976 9.309597
11.445989 -0.063910484 -0.0578804 -0.087635994 -0.45032597 -0.45529938 -1.0683689 -1.4088278 -0.22973442 9.107007 9.336741
11.407085 0.053520203 -0.26162624 -0.37578773 -0.5523443 -0.6796627 -0.9101114 -1.1837101 -0.22639179 9.056483 9.282875
11.411214 -0.034579277 -0.10555649 -0.07055378 -0.2531805 -0.5413151 -0.8438978 -1.4747629 0.15838814 9.447016 9.288628
11.448522 -0.051891327 -0.03448677 -0.20991421 -0.65684795 -0.6284208 -1.2988663 -1.5688248 -0.022169113 9.318054 9.340223
11.420191 -0.012850761 -0.3139782 -0.31249428 -0.54827404 -0.7135649 -0.8648081 -1.2138729 -0.17465019 9.126453 9.301104
11.451905 -0.026262283 -0.098306656 -0.102375984 -0.33790016 -0.4789257 -0.9640951 -1.2672424 0.006214142 9.351084 9.34487
11.418479 -0.021728516 -0.046147346 -0.082886696 -0.39246655 -0.58147526 -0.848197 -1.0538244 -0.058794975 9.239932 9.298727
11.402997 0.02461052 -0.021894455 -0.34088516 -0.590291 -0.8968935 -1.1823177 -1.705698 0.23009205 9.507264 9.277172
11.426468 0.028374672 -0.10027313 -0.4194498 -0.48398685 -0.7063112 -1.012125 -1.3779907 -0.14627552 9.163528 9.309804
11.441094 -0.013654709 -0.02721405 -0.24658489 -0.1289854 -0.45714283 -0.68937874 -1.2703676 0.097372055 9.427377 9.330005
11.424724 -0.02719307 -0.10700226 -0.09775162 -0.24930191 -0.40287113 -0.8338413 -1.1406765 0.11168289 9.419071 9.307388
11.426766 0.00829792 -0.041322708 -0.186059 -0.24259377 -0.56834126 -0.7176933 -1.2124453 0.24483109 9.555048 9.310217
11.443495 -0.014099121 -0.056941986 -0.12659168 -0.11249447 -0.6009283 -1.1451397 -1.3639832 -0.020561218 9.312749 9.33331
11.432009 0.010495186 -0.14516544 -0.22367573 -0.38321877 -0.9099989 -1.7626715 -2.3980694 0.21153736 9.529006 9.317469
11.443171 -0.03391838 -0.034171104 -0.23703861 -0.44249058 -0.6930504 -0.84681225 -1.1604242 -0.11385059 9.219013 9.332864
11.412259 -0.12143326 -0.18724346 -0.24099255 -0.37952328 -0.45201015 -0.86757565 -1.0717812 -0.3570299 8.933051 9.290081
11.4494095 -0.15616131 -0.18881607 -0.26061916 -0.4879036 -0.69311714 -0.9211378 -1.185566 -0.2996683 9.041774 9.341442
11.420817 -0.08619499 -0.15509987 -0.17494583 -0.4265194 -0.8849163 -1.513669 -2.0235462 -0.28955173 9.012422 9.301973
11.423878 -0.06510925 -0.20600319 -0.32899952 -0.8164005 -0.9452629 -1.6984243 -2.4997435 -0.049749374 9.256467 9.306216
11.42252 -0.008677483 -0.16269398 -0.45284843 -0.60385704 -0.60858536 -0.99491215 -1.2620277 -0.18200684 9.122327 9.304334
11.456224 -0.023736 -0.04462242 -0.08133507 -0.27880573 -0.4912386 -0.8216133 -0.90056324 -0.034638405 9.316154 9.350792
11.440588 -0.041898727 -0.08511257 -0.16812229 -0.32025146 -0.34171295 -1.1841536 -1.8719206 0.07696819 9.406275 9.329307
11.427309 -0.03194332 -0.06213665 -0.15207767 -0.44423962 -0.5160351 -1.2884035 -1.5476122 -0.27313042 9.037838 9.310968
11.450863 -0.0636549 -0.08687782 -0.16067696 -0.4107771 -0.37051964 -0.8906393 -1.1916695 -0.10013294 9.243306 9.343439
11.473725 -0.18315601 -0.22412586 -0.25630474 -0.3689623 -0.36821747 -1.5740652 -1.9300404 0.19626617 9.570969 9.374702
11.437205 -0.04646778 -0.085225105 -0.105389595 -0.24903011 -0.40744495 -0.71809673 -0.8802948 0.1684637 9.493108 9.324644
11.449694 -0.04057789 -0.0531435 -0.09689236 -0.39158344 -0.59113026 -0.7921753 -1.303235 0.034838676 9.376672 9.341833
11.421726 -0.052116394 -0.038737297 -0.4741993 -0.5072775 -0.7247286 -0.82071114 -1.4164324 0.031248093 9.334482 9.303234
11.423971 -0.034597397 -0.039289474 -0.096951485 -0.24278355 -0.40641594 -0.66332245 -1.2363796 0.089081764 9.395428 9.306346
11.425493 0.0044965744 0.053320885 -0.17429447 -0.3141861 -0.35740376 -1.2179337 -1.8501339 0.15212345 9.460578 9.3084545
11.430008 0.0024251938 -0.08262825 -0.16698074 -0.23626518 -0.5019064 -0.67679024 -0.8771353 0.32035923 9.635062 9.314703
11.469152 -0.019388199 -0.04725647 -0.09226608 -0.09843445 -0.16614819 -0.6981392 -1.1129942 0.3894062 9.757875 9.368469
11.433502 -0.019737244 -0.004460335 -0.23670006 -0.34489346 -0.55711365 -0.81771755 -1.0174313 -0.13874912 9.180783 9.319532
11.437151 -0.066986084 -0.11246681 -0.042550087 -0.7186146 -0.8126211 -0.9739065 -1.1403065 -0.18923664 9.135332 9.324569
11.440407 -0.08576965 -0.14520454 -0.17743397 -0.23037624 -0.6645956 -1.3284435 -1.537611 0.013184547 9.342242 9.329058
11.438499 -0.033551216 -0.039251328 -0.37547874 -0.52059746 -0.6526756 -1.2725191 -1.9123058 -0.19659805 9.129831 9.326429
11.447078 -0.013833046 -0.041285515 -0.08872509 -0.26107788 -0.44460583 -0.5981693 -0.9602432 0.1859045 9.524143 9.338239
